current_state,previous_state,estimate,margin_of_error,year
SC,WI,341,291.0,2011
SC,WV,1680,1114.0,2011
SC,WY,632,647.0,2011
SD,AK,554,492.0,2011
SD,AL,0,155.0,2011
SD,AR,659,778.0,2011
SD,AZ,1422,1445.0,2011
SD,CA,1286,622.0,2011
SD,CO,1021,604.0,2011
SD,CT,0,155.0,2011
SD,DC,0,155.0,2011
SD,DE,0,155.0,2011
SD,FL,101,102.0,2011
SD,GA,69,104.0,2011
SD,HI,0,155.0,2011
SD,IA,4772,1898.0,2011
SD,ID,186,262.0,2011
SD,IL,267,235.0,2011
SD,IN,285,378.0,2011
SD,KS,144,212.0,2011
SD,KY,211,208.0,2011
SD,LA,0,155.0,2011
SD,MA,113,179.0,2011
SD,MD,254,222.0,2011
SD,ME,0,155.0,2011
SD,MI,239,201.0,2011
SD,MN,5342,1981.0,2011
SD,MO,354,294.0,2011
SD,MS,129,155.0,2011
SD,MT,232,258.0,2011
SD,NC,166,257.0,2011
SD,ND,2060,1025.0,2011
SD,NE,1695,784.0,2011
SD,NH,0,155.0,2011
SD,NJ,441,473.0,2011
SD,NM,513,571.0,2011
SD,NV,110,177.0,2011
SD,NY,6,11.0,2011
SD,OH,84,102.0,2011
SD,OK,40,46.0,2011
SD,OR,15,26.0,2011
SD,PA,57,77.0,2011
SD,RI,7,12.0,2011
SD,SC,529,706.0,2011
SD,TN,0,155.0,2011
SD,TX,1156,384.0,2011
SD,UT,560,567.0,2011
SD,VA,79,92.0,2011
SD,VT,0,155.0,2011
SD,WA,557,780.0,2011
SD,WI,481,594.0,2011
SD,WV,0,155.0,2011
SD,WY,1310,880.0,2011
TN,AK,531,465.0,2011
TN,AL,9326,2717.0,2011
TN,AR,7393,3038.0,2011
TN,AZ,1346,1176.0,2011
TN,CA,7130,2041.0,2011
TN,CO,1372,902.0,2011
TN,CT,150,163.0,2011
TN,DC,307,186.0,2011
TN,DE,155,191.0,2011
TN,FL,15491,3282.0,2011
TN,GA,17507,4897.0,2011
TN,HI,179,230.0,2011
TN,IA,387,432.0,2011
TN,ID,0,208.0,2011
TN,IL,8593,2245.0,2011
TN,IN,5645,1932.0,2011
TN,KS,1805,1529.0,2011
TN,KY,13884,2654.0,2011
TN,LA,1901,908.0,2011
TN,MA,1690,1886.0,2011
TN,MD,1135,675.0,2011
TN,ME,9,17.0,2011
TN,MI,5983,2441.0,2011
TN,MN,445,315.0,2011
TN,MO,3795,1409.0,2011
TN,MS,9172,2752.0,2011
TN,MT,43,69.0,2011
TN,NC,9353,2989.0,2011
TN,ND,50,92.0,2011
TN,NE,631,660.0,2011
TN,NH,132,134.0,2011
TN,NJ,1396,850.0,2011
TN,NM,381,330.0,2011
TN,NV,883,816.0,2011
TN,NY,4921,1493.0,2011
TN,OH,5944,2044.0,2011
TN,OK,3166,3444.0,2011
TN,OR,726,610.0,2011
TN,PA,3360,1716.0,2011
TN,RI,14,31.0,2011
TN,SC,5531,1883.0,2011
TN,SD,181,156.0,2011
TN,TX,7009,1999.0,2011
TN,UT,200,223.0,2011
TN,VA,6098,1279.0,2011
TN,VT,38,64.0,2011
TN,WA,2852,2746.0,2011
TN,WI,1213,631.0,2011
TN,WV,1385,764.0,2011
TN,WY,131,214.0,2011
TX,AK,6670,2828.0,2011
TX,AL,8747,2609.0,2011
TX,AR,16461,3965.0,2011
TX,AZ,20073,5295.0,2011
TX,CA,58992,7044.0,2011
TX,CO,19126,3821.0,2011
TX,CT,2927,1710.0,2011
TX,DC,2276,1540.0,2011
TX,DE,884,658.0,2011
TX,FL,35777,6888.0,2011
TX,GA,17401,3608.0,2011
TX,HI,6106,2623.0,2011
TX,IA,3236,1628.0,2011
TX,ID,4379,3119.0,2011
TX,IL,15064,3097.0,2011
TX,IN,10265,3693.0,2011
TX,KS,12766,4731.0,2011
TX,KY,6616,2648.0,2011
TX,LA,25513,5283.0,2011
TX,MA,5035,1644.0,2011
TX,MD,9443,3323.0,2011
TX,ME,1357,1052.0,2011
TX,MI,15654,4327.0,2011
TX,MN,7691,2576.0,2011
TX,MO,13473,3950.0,2011
TX,MS,6048,2921.0,2011
TX,MT,537,423.0,2011
TX,NC,14956,4396.0,2011
TX,ND,809,652.0,2011
TX,NE,3837,2060.0,2011
TX,NH,459,334.0,2011
TX,NJ,7578,2982.0,2011
TX,NM,15225,2786.0,2011
TX,NV,7793,2927.0,2011
TX,NY,26155,6509.0,2011
TX,OH,12315,2730.0,2011
TX,OK,19302,4804.0,2011
TX,OR,3743,1552.0,2011
TX,PA,9107,2433.0,2011
TX,RI,1297,1223.0,2011
TX,SC,4075,1969.0,2011
TX,SD,1486,1045.0,2011
TX,TN,10788,3114.0,2011
TX,UT,5234,2551.0,2011
TX,VA,13231,3158.0,2011
TX,VT,349,344.0,2011
TX,WA,15325,3090.0,2011
TX,WI,5982,2396.0,2011
TX,WV,663,563.0,2011
TX,WY,2500,1485.0,2011
UT,AK,2151,1259.0,2011
UT,AL,486,558.0,2011
UT,AR,422,455.0,2011
UT,AZ,6585,2560.0,2011
UT,CA,18237,4113.0,2011
UT,CO,3986,1191.0,2011
UT,CT,562,590.0,2011
UT,DC,132,141.0,2011
UT,DE,0,192.0,2011
UT,FL,1643,960.0,2011
UT,GA,1052,595.0,2011
UT,HI,1701,997.0,2011
UT,IA,290,250.0,2011
UT,ID,7538,3248.0,2011
UT,IL,1447,825.0,2011
UT,IN,545,398.0,2011
UT,KS,1146,829.0,2011
UT,KY,611,529.0,2011
UT,LA,494,402.0,2011
UT,MA,959,638.0,2011
UT,MD,342,301.0,2011
UT,ME,0,192.0,2011
UT,MI,1099,724.0,2011
UT,MN,939,634.0,2011
UT,MO,511,372.0,2011
UT,MS,143,163.0,2011
UT,MT,1241,623.0,2011
UT,NC,1653,1181.0,2011
UT,ND,2,5.0,2011
UT,NE,195,178.0,2011
UT,NH,34,42.0,2011
UT,NJ,506,485.0,2011
UT,NM,1707,1068.0,2011
UT,NV,4315,1358.0,2011
UT,NY,1937,1299.0,2011
UT,OH,2584,1124.0,2011
UT,OK,150,218.0,2011
UT,OR,2037,1026.0,2011
UT,PA,1496,808.0,2011
UT,RI,0,192.0,2011
UT,SC,309,259.0,2011
UT,SD,128,146.0,2011
UT,TN,549,419.0,2011
UT,TX,4507,1517.0,2011
UT,VA,2413,1459.0,2011
UT,VT,122,205.0,2011
UT,WA,4825,2196.0,2011
UT,WI,158,153.0,2011
UT,WV,270,268.0,2011
UT,WY,1058,609.0,2011
VA,AK,3202,1687.0,2011
VA,AL,4930,2057.0,2011
VA,AR,645,606.0,2011
VA,AZ,4679,2151.0,2011
VA,CA,19371,4241.0,2011
VA,CO,4908,2334.0,2011
VA,CT,5376,2730.0,2011
VA,DC,6854,1711.0,2011
VA,DE,961,652.0,2011
VA,FL,17773,3494.0,2011
VA,GA,8715,1962.0,2011
VA,HI,2917,1400.0,2011
VA,IA,1503,899.0,2011
VA,ID,434,430.0,2011
VA,IL,4000,1213.0,2011
VA,IN,2703,1067.0,2011
VA,KS,892,645.0,2011
VA,KY,3630,1551.0,2011
VA,LA,2496,1642.0,2011
VA,MA,5386,2316.0,2011
VA,MD,22051,3143.0,2011
VA,ME,2855,1930.0,2011
VA,MI,7323,3026.0,2011
VA,MN,834,361.0,2011
VA,MO,2277,1178.0,2011
VA,MS,1682,1191.0,2011
VA,MT,617,714.0,2011
VA,NC,22753,4584.0,2011
VA,ND,462,729.0,2011
VA,NE,256,289.0,2011
VA,NH,1344,798.0,2011
VA,NJ,7327,2046.0,2011
VA,NM,1014,604.0,2011
VA,NV,1717,961.0,2011
VA,NY,12455,2816.0,2011
VA,OH,9570,2217.0,2011
VA,OK,853,477.0,2011
VA,OR,3499,1935.0,2011
VA,PA,12009,2497.0,2011
VA,RI,1897,1477.0,2011
VA,SC,6612,2032.0,2011
VA,SD,908,841.0,2011
VA,TN,7482,2452.0,2011
VA,TX,11655,3004.0,2011
VA,UT,1426,641.0,2011
VA,VT,173,138.0,2011
VA,WA,4615,1717.0,2011
VA,WI,858,745.0,2011
VA,WV,9041,2596.0,2011
VA,WY,190,274.0,2011
VT,AK,580,441.0,2011
VT,AL,0,145.0,2011
VT,AR,0,145.0,2011
VT,AZ,310,325.0,2011
VT,CA,819,508.0,2011
VT,CO,529,493.0,2011
VT,CT,2105,608.0,2011
VT,DC,27,53.0,2011
VT,DE,107,135.0,2011
VT,FL,366,199.0,2011
VT,GA,101,99.0,2011
VT,HI,143,85.0,2011
VT,IA,0,145.0,2011
VT,ID,0,145.0,2011
VT,IL,386,245.0,2011
VT,IN,258,210.0,2011
VT,KS,7,13.0,2011
VT,KY,627,660.0,2011
VT,LA,41,74.0,2011
VT,MA,2378,606.0,2011
VT,MD,361,233.0,2011
VT,ME,322,200.0,2011
VT,MI,335,345.0,2011
VT,MN,206,255.0,2011
VT,MO,69,86.0,2011
VT,MS,0,145.0,2011
VT,MT,0,145.0,2011
VT,NC,250,193.0,2011
VT,ND,0,145.0,2011
VT,NE,0,145.0,2011
VT,NH,2244,783.0,2011
VT,NJ,962,305.0,2011
VT,NM,56,105.0,2011
VT,NV,15,26.0,2011
VT,NY,3723,904.0,2011
VT,OH,383,485.0,2011
VT,OK,0,145.0,2011
VT,OR,124,128.0,2011
VT,PA,389,231.0,2011
VT,RI,401,411.0,2011
VT,SC,21,36.0,2011
VT,SD,0,145.0,2011
VT,TN,327,498.0,2011
VT,TX,185,147.0,2011
VT,UT,182,212.0,2011
VT,VA,740,420.0,2011
VT,WA,156,159.0,2011
VT,WI,137,115.0,2011
VT,WV,53,81.0,2011
VT,WY,38,62.0,2011
WA,AK,5266,2233.0,2011
WA,AL,1821,1049.0,2011
WA,AR,756,565.0,2011
WA,AZ,12397,3133.0,2011
WA,CA,38421,4474.0,2011
WA,CO,3938,1215.0,2011
WA,CT,1026,533.0,2011
WA,DC,358,254.0,2011
WA,DE,0,201.0,2011
WA,FL,6094,1777.0,2011
WA,GA,8705,3348.0,2011
WA,HI,5940,2264.0,2011
WA,IA,1000,465.0,2011
WA,ID,10895,4263.0,2011
WA,IL,2062,821.0,2011
WA,IN,2303,1315.0,2011
WA,KS,2820,1740.0,2011
WA,KY,1271,936.0,2011
WA,LA,1016,1018.0,2011
WA,MA,1580,757.0,2011
WA,MD,1899,808.0,2011
WA,ME,1313,1689.0,2011
WA,MI,3720,1212.0,2011
WA,MN,1543,898.0,2011
WA,MO,3307,2181.0,2011
WA,MS,1110,762.0,2011
WA,MT,2125,934.0,2011
WA,NC,3870,1452.0,2011
WA,ND,189,304.0,2011
WA,NE,673,441.0,2011
WA,NH,824,605.0,2011
WA,NJ,2006,987.0,2011
WA,NM,1569,1254.0,2011
WA,NV,4925,1696.0,2011
WA,NY,4512,1322.0,2011
WA,OH,2686,1217.0,2011
WA,OK,765,573.0,2011
WA,OR,29168,5436.0,2011
WA,PA,2296,1378.0,2011
WA,RI,463,319.0,2011
WA,SC,1519,1267.0,2011
WA,SD,227,225.0,2011
WA,TN,2342,1116.0,2011
WA,TX,15491,4361.0,2011
WA,UT,4789,1640.0,2011
WA,VA,4233,1698.0,2011
WA,VT,119,196.0,2011
WA,WI,1491,892.0,2011
WA,WV,157,186.0,2011
WA,WY,1507,870.0,2011
WI,AK,432,323.0,2011
WI,AL,708,761.0,2011
WI,AR,335,285.0,2011
WI,AZ,4045,1532.0,2011
WI,CA,6637,2054.0,2011
WI,CO,2592,1457.0,2011
WI,CT,993,1397.0,2011
WI,DC,123,170.0,2011
WI,DE,219,276.0,2011
WI,FL,4338,1103.0,2011
WI,GA,1745,1106.0,2011
WI,HI,1108,1597.0,2011
WI,IA,3306,1757.0,2011
WI,ID,566,434.0,2011
WI,IL,25521,4568.0,2011
WI,IN,4017,2027.0,2011
WI,KS,418,446.0,2011
WI,KY,1040,570.0,2011
WI,LA,850,563.0,2011
WI,MA,733,578.0,2011
WI,MD,147,141.0,2011
WI,ME,12,21.0,2011
WI,MI,5623,1353.0,2011
WI,MN,17927,2244.0,2011
WI,MO,2090,1117.0,2011
WI,MS,983,924.0,2011
WI,MT,143,93.0,2011
WI,NC,2120,967.0,2011
WI,ND,1383,1273.0,2011
WI,NE,483,405.0,2011
WI,NH,480,364.0,2011
WI,NJ,378,352.0,2011
WI,NM,714,502.0,2011
WI,NV,663,345.0,2011
WI,NY,2213,835.0,2011
WI,OH,1358,628.0,2011
WI,OK,118,119.0,2011
WI,OR,1057,680.0,2011
WI,PA,1294,781.0,2011
WI,RI,368,407.0,2011
WI,SC,377,312.0,2011
WI,SD,590,487.0,2011
WI,TN,744,527.0,2011
WI,TX,1984,836.0,2011
WI,UT,890,652.0,2011
WI,VA,2573,1465.0,2011
WI,VT,342,311.0,2011
WI,WA,1555,1071.0,2011
WI,WV,1090,1630.0,2011
WI,WY,14,23.0,2011
WV,AK,598,566.0,2011
WV,AL,221,228.0,2011
WV,AR,225,361.0,2011
WV,AZ,50,95.0,2011
WV,CA,1442,1085.0,2011
WV,CO,124,160.0,2011
WV,CT,594,401.0,2011
WV,DC,300,231.0,2011
WV,DE,89,102.0,2011
WV,FL,2949,1076.0,2011
WV,GA,1296,898.0,2011
WV,HI,147,248.0,2011
WV,IA,0,184.0,2011
WV,ID,120,127.0,2011
WV,IL,1331,1134.0,2011
WV,IN,210,200.0,2011
WV,KS,0,184.0,2011
WV,KY,515,259.0,2011
WV,LA,326,313.0,2011
WV,MA,236,196.0,2011
WV,MD,7515,2257.0,2011
WV,ME,45,75.0,2011
WV,MI,459,263.0,2011
WV,MN,0,184.0,2011
WV,MO,309,345.0,2011
WV,MS,0,184.0,2011
WV,MT,60,101.0,2011
WV,NC,3865,1241.0,2011
WV,ND,0,184.0,2011
WV,NE,78,140.0,2011
WV,NH,160,223.0,2011
WV,NJ,1431,611.0,2011
WV,NM,0,184.0,2011
WV,NV,293,235.0,2011
WV,NY,2017,866.0,2011
WV,OH,8545,1913.0,2011
WV,OK,97,113.0,2011
WV,OR,132,203.0,2011
WV,PA,4205,1569.0,2011
WV,RI,284,344.0,2011
WV,SC,1857,1316.0,2011
WV,SD,0,184.0,2011
WV,TN,546,449.0,2011
WV,TX,1574,1047.0,2011
WV,UT,114,216.0,2011
WV,VA,5561,1534.0,2011
WV,VT,23,33.0,2011
WV,WA,83,137.0,2011
WV,WI,42,69.0,2011
WV,WY,0,184.0,2011
WY,AK,761,597.0,2011
WY,AL,51,62.0,2011
WY,AR,174,191.0,2011
WY,AZ,369,276.0,2011
WY,CA,2539,1151.0,2011
WY,CO,6905,2099.0,2011
WY,CT,11,22.0,2011
WY,DC,0,189.0,2011
WY,DE,0,189.0,2011
WY,FL,1525,1206.0,2011
WY,GA,46,80.0,2011
WY,HI,0,189.0,2011
WY,IA,342,323.0,2011
WY,ID,2140,1161.0,2011
WY,IL,450,409.0,2011
WY,IN,6,14.0,2011
WY,KS,286,364.0,2011
WY,KY,83,140.0,2011
WY,LA,114,204.0,2011
WY,MA,152,226.0,2011
WY,MD,0,189.0,2011
WY,ME,0,189.0,2011
WY,MI,849,545.0,2011
WY,MN,357,355.0,2011
WY,MO,241,274.0,2011
WY,MS,70,117.0,2011
WY,MT,1105,531.0,2011
WY,NC,395,457.0,2011
WY,ND,237,313.0,2011
WY,NE,1784,957.0,2011
WY,NH,0,189.0,2011
WY,NJ,7,16.0,2011
WY,NM,76,101.0,2011
WY,NV,427,656.0,2011
WY,NY,113,149.0,2011
WY,OH,22,40.0,2011
WY,OK,462,555.0,2011
WY,OR,960,851.0,2011
WY,PA,284,254.0,2011
WY,RI,13,28.0,2011
WY,SC,219,307.0,2011
WY,SD,1043,1077.0,2011
WY,TN,69,66.0,2011
WY,TX,1398,927.0,2011
WY,UT,2140,1003.0,2011
WY,VA,451,634.0,2011
WY,VT,4,8.0,2011
WY,WA,1803,1343.0,2011
WY,WI,168,260.0,2011
WY,WV,0,189.0,2011
AK,AL,1097,825.0,2012
AK,AR,196,202.0,2012
AK,AZ,1520,1441.0,2012
AK,CA,3494,1643.0,2012
AK,CO,556,279.0,2012
AK,CT,0,143.0,2012
AK,DC,356,459.0,2012
AK,DE,0,143.0,2012
AK,FL,1991,942.0,2012
AK,GA,928,894.0,2012
AK,HI,1376,805.0,2012
AK,IA,13,24.0,2012
AK,ID,538,387.0,2012
AK,IL,58,118.0,2012
AK,IN,260,235.0,2012
AK,KS,221,272.0,2012
AK,KY,161,196.0,2012
AK,LA,120,145.0,2012
AK,MA,297,289.0,2012
AK,MD,508,591.0,2012
AK,ME,66,62.0,2012
AK,MI,563,426.0,2012
AK,MN,192,191.0,2012
AK,MO,819,628.0,2012
AK,MS,56,76.0,2012
AK,MT,371,334.0,2012
AK,NC,920,784.0,2012
AK,ND,264,359.0,2012
AK,NE,1195,1128.0,2012
AK,NH,118,206.0,2012
AK,NJ,116,156.0,2012
AK,NM,263,219.0,2012
AK,NV,803,382.0,2012
AK,NY,736,576.0,2012
AK,OH,1316,757.0,2012
AK,OK,335,252.0,2012
AK,OR,3174,1510.0,2012
AK,PA,255,240.0,2012
AK,RI,0,143.0,2012
AK,SC,384,394.0,2012
AK,SD,99,123.0,2012
AK,TN,451,413.0,2012
AK,TX,1488,760.0,2012
AK,UT,330,347.0,2012
AK,VA,1265,674.0,2012
AK,VT,79,108.0,2012
AK,WA,3725,1488.0,2012
AK,WI,206,261.0,2012
AK,WV,0,143.0,2012
AK,WY,136,217.0,2012
AL,AK,1004,829.0,2012
AL,AR,660,382.0,2012
AL,AZ,962,583.0,2012
AL,CA,3077,1037.0,2012
AL,CO,1386,1393.0,2012
AL,CT,284,256.0,2012
AL,DC,162,195.0,2012
AL,DE,42,68.0,2012
AL,FL,11244,2476.0,2012
AL,GA,19920,3636.0,2012
AL,HI,627,477.0,2012
AL,IA,345,337.0,2012
AL,ID,493,456.0,2012
AL,IL,2722,1030.0,2012
AL,IN,1347,536.0,2012
AL,KS,865,760.0,2012
AL,KY,2495,981.0,2012
AL,LA,3104,1216.0,2012
AL,MA,334,272.0,2012
AL,MD,1513,847.0,2012
AL,ME,67,82.0,2012
AL,MI,2298,881.0,2012
AL,MN,752,716.0,2012
AL,MO,1555,836.0,2012
AL,MS,4952,1703.0,2012
AL,MT,101,132.0,2012
AL,NC,5133,1788.0,2012
AL,ND,228,194.0,2012
AL,NE,151,167.0,2012
AL,NH,161,166.0,2012
AL,NJ,1702,1200.0,2012
AL,NM,459,576.0,2012
AL,NV,1009,824.0,2012
AL,NY,2709,1188.0,2012
AL,OH,1411,576.0,2012
AL,OK,194,157.0,2012
AL,OR,200,169.0,2012
AL,PA,1837,736.0,2012
AL,RI,0,184.0,2012
AL,SC,2811,1951.0,2012
AL,SD,518,758.0,2012
AL,TN,10539,2731.0,2012
AL,TX,7468,2136.0,2012
AL,UT,579,713.0,2012
AL,VA,3170,1577.0,2012
AL,VT,0,184.0,2012
AL,WA,1034,684.0,2012
AL,WI,760,605.0,2012
AL,WV,128,156.0,2012
AL,WY,88,107.0,2012
AR,AK,855,906.0,2012
AR,AL,374,293.0,2012
AR,AZ,1677,954.0,2012
AR,CA,3525,1202.0,2012
AR,CO,603,369.0,2012
AR,CT,185,264.0,2012
AR,DC,205,232.0,2012
AR,DE,0,184.0,2012
AR,FL,2682,1052.0,2012
AR,GA,1525,1006.0,2012
AR,HI,0,184.0,2012
AR,IA,409,330.0,2012
AR,ID,0,184.0,2012
AR,IL,3576,1286.0,2012
AR,IN,1172,587.0,2012
AR,KS,1033,539.0,2012
AR,KY,1310,884.0,2012
AR,LA,3953,1340.0,2012
AR,MA,254,262.0,2012
AR,MD,169,209.0,2012
AR,ME,17,39.0,2012
AR,MI,1283,607.0,2012
AR,MN,295,285.0,2012
AR,MO,9105,2916.0,2012
AR,MS,3689,2537.0,2012
AR,MT,258,293.0,2012
AR,NC,3057,2173.0,2012
AR,ND,0,184.0,2012
AR,NE,166,201.0,2012
AR,NH,0,184.0,2012
AR,NJ,157,171.0,2012
AR,NM,547,482.0,2012
AR,NV,121,161.0,2012
AR,NY,2262,1559.0,2012
AR,OH,1135,626.0,2012
AR,OK,9938,2371.0,2012
AR,OR,193,179.0,2012
AR,PA,516,475.0,2012
AR,RI,59,103.0,2012
AR,SC,52,71.0,2012
AR,SD,673,588.0,2012
AR,TN,4195,1127.0,2012
AR,TX,11767,2841.0,2012
AR,UT,269,216.0,2012
AR,VA,1159,824.0,2012
AR,VT,0,184.0,2012
AR,WA,251,226.0,2012
AR,WI,695,467.0,2012
AR,WV,84,148.0,2012
AR,WY,1498,2098.0,2012
AZ,AK,3717,1505.0,2012
AZ,AL,1331,1286.0,2012
AZ,AR,1214,659.0,2012
AZ,CA,44889,5435.0,2012
AZ,CO,13790,6133.0,2012
AZ,CT,417,309.0,2012
AZ,DC,36,60.0,2012
AZ,DE,246,215.0,2012
AZ,FL,5553,2160.0,2012
AZ,GA,2263,961.0,2012
AZ,HI,2491,1285.0,2012
AZ,IA,2702,1000.0,2012
AZ,ID,2934,1362.0,2012
AZ,IL,10744,2614.0,2012
AZ,IN,2930,1447.0,2012
AZ,KS,2498,852.0,2012
AZ,KY,1328,997.0,2012
AZ,LA,724,442.0,2012
AZ,MA,1961,1083.0,2012
AZ,MD,3007,1288.0,2012
AZ,ME,616,593.0,2012
AZ,MI,9598,3471.0,2012
AZ,MN,8570,3050.0,2012
AZ,MO,2595,1099.0,2012
AZ,MS,293,215.0,2012
AZ,MT,1118,536.0,2012
AZ,NC,2721,939.0,2012
AZ,ND,877,444.0,2012
AZ,NE,2293,1037.0,2012
AZ,NH,510,443.0,2012
AZ,NJ,2564,1085.0,2012
AZ,NM,6946,1907.0,2012
AZ,NV,6712,2202.0,2012
AZ,NY,7402,2615.0,2012
AZ,OH,7906,2239.0,2012
AZ,OK,1626,838.0,2012
AZ,OR,8587,3200.0,2012
AZ,PA,4280,1395.0,2012
AZ,RI,614,687.0,2012
AZ,SC,1070,573.0,2012
AZ,SD,1472,776.0,2012
AZ,TN,5075,1919.0,2012
AZ,TX,14788,3541.0,2012
AZ,UT,5916,1789.0,2012
AZ,VA,2763,1031.0,2012
AZ,VT,207,291.0,2012
AZ,WA,13247,2448.0,2012
AZ,WI,3765,1168.0,2012
AZ,WV,765,734.0,2012
AZ,WY,2786,1401.0,2012
CA,AK,6995,1948.0,2012
CA,AL,2509,983.0,2012
CA,AR,3472,1354.0,2012
CA,AZ,38916,5726.0,2012
CA,CO,15150,2598.0,2012
CA,CT,6764,2194.0,2012
CA,DC,3199,1061.0,2012
CA,DE,474,413.0,2012
CA,FL,21004,3394.0,2012
CA,GA,10790,2458.0,2012
CA,HI,11906,2720.0,2012
CA,IA,2284,987.0,2012
CA,ID,5331,1519.0,2012
CA,IL,21251,3521.0,2012
CA,IN,5891,1629.0,2012
CA,KS,2790,984.0,2012
CA,KY,3763,1292.0,2012
CA,LA,5180,1525.0,2012
CA,MA,14356,2682.0,2012
CA,MD,7902,2347.0,2012
CA,ME,1256,951.0,2012
CA,MI,8921,2069.0,2012
CA,MN,8539,1942.0,2012
CA,MO,6729,1595.0,2012
CA,MS,2556,993.0,2012
CA,MT,3060,1275.0,2012
CA,NC,11195,2366.0,2012
CA,ND,1827,1272.0,2012
CA,NE,3302,2007.0,2012
CA,NH,1327,615.0,2012
CA,NJ,12057,2447.0,2012
CA,NM,5921,2240.0,2012
CA,NV,27968,3857.0,2012
CA,NY,31261,5136.0,2012
CA,OH,10653,2869.0,2012
CA,OK,6671,1795.0,2012
CA,OR,22724,3271.0,2012
CA,PA,10466,2392.0,2012
CA,RI,1648,697.0,2012
CA,SC,4110,1492.0,2012
CA,SD,826,674.0,2012
CA,TN,5802,1880.0,2012
CA,TX,43005,5519.0,2012
CA,UT,12172,2457.0,2012
CA,VA,15625,3457.0,2012
CA,VT,544,345.0,2012
CA,WA,34569,4540.0,2012
CA,WI,5681,1716.0,2012
CA,WV,1413,1135.0,2012
CA,WY,1886,1117.0,2012
CO,AK,3457,1695.0,2012
CO,AL,3108,1610.0,2012
CO,AR,1043,580.0,2012
CO,AZ,10589,2218.0,2012
CO,CA,22152,4260.0,2012
CO,CT,1317,677.0,2012
CO,DC,488,387.0,2012
CO,DE,70,133.0,2012
CO,FL,8615,1907.0,2012
CO,GA,5834,2086.0,2012
CO,HI,2536,1020.0,2012
CO,IA,2776,1486.0,2012
CO,ID,2660,1468.0,2012
CO,IL,6374,1617.0,2012
CO,IN,4336,2128.0,2012
CO,KS,5283,1843.0,2012
CO,KY,2500,2135.0,2012
CO,LA,5048,2468.0,2012
CO,MA,5939,2238.0,2012
CO,MD,2844,1196.0,2012
CO,ME,20,40.0,2012
CO,MI,3343,1293.0,2012
CO,MN,2992,909.0,2012
CO,MO,3771,1262.0,2012
CO,MS,835,522.0,2012
CO,MT,2021,923.0,2012
CO,NC,4378,1678.0,2012
CO,ND,1918,1071.0,2012
CO,NE,4472,1729.0,2012
CO,NH,679,308.0,2012
CO,NJ,2464,1179.0,2012
CO,NM,6520,1851.0,2012
CO,NV,3789,1433.0,2012
CO,NY,7250,2604.0,2012
CO,OH,4533,2214.0,2012
CO,OK,4582,2102.0,2012
CO,OR,2419,836.0,2012
CO,PA,3950,1530.0,2012
CO,RI,137,153.0,2012
CO,SC,2383,1479.0,2012
CO,SD,756,553.0,2012
CO,TN,2535,1135.0,2012
CO,TX,17355,3352.0,2012
CO,UT,6398,2035.0,2012
CO,VA,3796,1568.0,2012
CO,VT,503,371.0,2012
CO,WA,4853,1401.0,2012
CO,WI,3000,1006.0,2012
CO,WV,837,429.0,2012
CO,WY,5602,2808.0,2012
CT,AK,439,511.0,2012
CT,AL,46,103.0,2012
CT,AR,200,228.0,2012
CT,AZ,3167,3028.0,2012
CT,CA,3161,1015.0,2012
CT,CO,367,341.0,2012
CT,DC,288,230.0,2012
CT,DE,22,36.0,2012
CT,FL,6578,1844.0,2012
CT,GA,1702,971.0,2012
CT,HI,408,476.0,2012
CT,IA,0,193.0,2012
CT,ID,97,155.0,2012
CT,IL,912,583.0,2012
CT,IN,53,90.0,2012
CT,KS,0,193.0,2012
CT,KY,124,159.0,2012
CT,LA,909,733.0,2012
CT,MA,8743,1587.0,2012
CT,MD,1752,748.0,2012
CT,ME,1224,696.0,2012
CT,MI,753,539.0,2012
CT,MN,605,564.0,2012
CT,MO,358,330.0,2012
CT,MS,276,293.0,2012
CT,MT,50,91.0,2012
CT,NC,3379,1609.0,2012
CT,ND,0,193.0,2012
CT,NE,45,74.0,2012
CT,NH,1009,551.0,2012
CT,NJ,5665,1490.0,2012
CT,NM,444,450.0,2012
CT,NV,172,166.0,2012
CT,NY,23310,3774.0,2012
CT,OH,287,254.0,2012
CT,OK,415,411.0,2012
CT,OR,35,58.0,2012
CT,PA,2214,1037.0,2012
CT,RI,1558,689.0,2012
CT,SC,940,665.0,2012
CT,SD,0,193.0,2012
CT,TN,260,216.0,2012
CT,TX,3279,1568.0,2012
CT,UT,45,69.0,2012
CT,VA,1729,707.0,2012
CT,VT,709,556.0,2012
CT,WA,1593,1274.0,2012
CT,WI,711,684.0,2012
CT,WV,174,293.0,2012
CT,WY,104,120.0,2012
DC,AK,1247,715.0,2012
DC,AL,79,138.0,2012
DC,AR,35,59.0,2012
DC,AZ,902,646.0,2012
DC,CA,4999,2108.0,2012
DC,CO,677,546.0,2012
DC,CT,618,439.0,2012
DC,DE,78,127.0,2012
DC,FL,1705,661.0,2012
DC,GA,1079,470.0,2012
DC,HI,38,87.0,2012
DC,IA,133,221.0,2012
DC,ID,46,75.0,2012
DC,IL,795,446.0,2012
DC,IN,469,379.0,2012
DC,KS,164,267.0,2012
DC,KY,112,136.0,2012
DC,LA,283,295.0,2012
DC,MA,1524,717.0,2012
DC,MD,14120,2487.0,2012
DC,ME,194,244.0,2012
DC,MI,944,670.0,2012
